Name,Cancellations Total,Cancellations US,Delays Total,Delays US,Page Key,Parse Status,Snapshot GMT,Source URL,Target Date ET
2026-04-09 tomorrow,162,4,524,0,tomorrow,success,2026年4月8日 23:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,65,0,26,0,plus2days,success,2026年4月8日 23:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18423,4616,yesterday,success,2026年4月9日 00:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,655,45,11394,1418,today,success,2026年4月9日 00:00 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,162,4,524,0,tomorrow,success,2026年4月9日 00:00 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,68,0,26,0,plus2days,success,2026年4月9日 00:00 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18438,4624,yesterday,success,2026年4月9日 00:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,666,46,11650,1502,today,success,2026年4月9日 00:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,172,4,546,0,tomorrow,success,2026年4月9日 00:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,69,0,26,0,plus2days,success,2026年4月9日 00:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18442,4629,yesterday,success,2026年4月9日 00:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,670,46,11923,1607,today,success,2026年4月9日 00:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,174,4,588,0,tomorrow,success,2026年4月9日 00:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,69,0,28,0,plus2days,success,2026年4月9日 00:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18443,4629,yesterday,success,2026年4月9日 00:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,675,46,12160,1707,today,success,2026年4月9日 00:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,179,4,592,0,tomorrow,success,2026年4月9日 00:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,70,0,28,0,plus2days,success,2026年4月9日 00:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,,,,,yesterday,fetch_failed,2026年4月9日 01:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-07 yesterday,647,125,18450,4634,yesterday,success,2026年4月9日 01:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,677,46,12413,1808,today,success,2026年4月9日 01:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,179,4,605,0,tomorrow,success,2026年4月9日 01:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,70,0,33,0,plus2days,success,2026年4月9日 01:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18450,4634,yesterday,success,2026年4月9日 01:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,679,48,12413,1808,today,success,2026年4月9日 01:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,179,4,605,0,tomorrow,success,2026年4月9日 01:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,70,0,33,0,plus2days,success,2026年4月9日 01:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18454,4637,yesterday,success,2026年4月9日 01:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,684,50,12644,1885,today,success,2026年4月9日 01:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,180,4,623,0,tomorrow,success,2026年4月9日 01:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,70,0,44,0,plus2days,success,2026年4月9日 01:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18457,4638,yesterday,success,2026年4月9日 01:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,691,52,12919,1985,today,success,2026年4月9日 01:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,180,4,686,0,tomorrow,success,2026年4月9日 01:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,70,0,44,0,plus2days,success,2026年4月9日 01:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18457,4638,yesterday,success,2026年4月9日 02:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,,,,,today,fetch_failed,2026年4月9日 02:00 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-08 today,698,52,13171,2084,today,success,2026年4月9日 02:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,180,4,690,0,tomorrow,success,2026年4月9日 02:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,70,0,44,0,plus2days,success,2026年4月9日 02:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18459,4639,yesterday,success,2026年4月9日 02:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,699,52,13171,2084,today,success,2026年4月9日 02:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,181,4,690,0,tomorrow,success,2026年4月9日 02:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,71,0,44,0,plus2days,success,2026年4月9日 02:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18464,4644,yesterday,success,2026年4月9日 02:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,708,54,13393,2156,today,success,2026年4月9日 02:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,182,4,705,0,tomorrow,success,2026年4月9日 02:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,71,0,44,0,plus2days,success,2026年4月9日 02:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18467,4647,yesterday,success,2026年4月9日 02:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,714,54,13608,2221,today,success,2026年4月9日 02:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,182,4,720,0,tomorrow,success,2026年4月9日 02:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,71,0,44,0,plus2days,success,2026年4月9日 02:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18467,4647,yesterday,success,2026年4月9日 03:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,,,,,today,fetch_failed,2026年4月9日 03:00 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-08 today,716,54,13795,2297,today,success,2026年4月9日 03:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,182,4,739,0,tomorrow,success,2026年4月9日 03:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,71,0,45,0,plus2days,success,2026年4月9日 03:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18465,4645,yesterday,success,2026年4月9日 03:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,721,54,13795,2297,today,success,2026年4月9日 03:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,182,4,739,0,tomorrow,success,2026年4月9日 03:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,71,0,45,0,plus2days,success,2026年4月9日 03:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18466,4647,yesterday,success,2026年4月9日 03:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,723,54,13972,2345,today,success,2026年4月9日 03:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,182,4,762,0,tomorrow,success,2026年4月9日 03:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,71,0,47,0,plus2days,success,2026年4月9日 03:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18468,4649,yesterday,success,2026年4月9日 03:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,727,55,14232,2445,today,success,2026年4月9日 03:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,182,4,780,0,tomorrow,success,2026年4月9日 03:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,71,0,47,0,plus2days,success,2026年4月9日 03:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18468,4649,yesterday,success,2026年4月9日 04:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,733,57,14232,2445,today,success,2026年4月9日 04:00 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,182,4,780,0,tomorrow,success,2026年4月9日 04:00 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,71,0,47,0,plus2days,success,2026年4月9日 04:00 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18472,4651,yesterday,success,2026年4月9日 04:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,738,58,14457,2536,today,success,2026年4月9日 04:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,184,4,791,0,tomorrow,success,2026年4月9日 04:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,71,0,48,0,plus2days,success,2026年4月9日 04:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18478,4657,yesterday,success,2026年4月9日 04:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,740,60,14672,2634,today,success,2026年4月9日 04:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,185,4,811,0,tomorrow,success,2026年4月9日 04:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,72,0,48,0,plus2days,success,2026年4月9日 04:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18476,4655,yesterday,success,2026年4月9日 04:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,743,60,14886,2712,today,success,2026年4月9日 04:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,187,4,823,0,tomorrow,success,2026年4月9日 04:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,73,0,49,0,plus2days,success,2026年4月9日 04:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,,,,,yesterday,fetch_failed,2026年4月9日 05:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-07 yesterday,647,125,18479,4658,yesterday,success,2026年4月9日 05:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,744,60,15072,2790,today,success,2026年4月9日 05:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,189,4,844,0,tomorrow,success,2026年4月9日 05:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,75,0,49,0,plus2days,success,2026年4月9日 05:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18479,4658,yesterday,success,2026年4月9日 05:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,747,60,15072,2790,today,success,2026年4月9日 05:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,194,4,844,0,tomorrow,success,2026年4月9日 05:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,76,0,49,0,plus2days,success,2026年4月9日 05:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18480,4660,yesterday,success,2026年4月9日 05:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,747,60,15279,2864,today,success,2026年4月9日 05:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,198,5,859,0,tomorrow,success,2026年4月9日 05:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,77,1,50,0,plus2days,success,2026年4月9日 05:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18484,4661,yesterday,success,2026年4月9日 05:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,748,60,15471,2963,today,success,2026年4月9日 05:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,200,5,877,0,tomorrow,success,2026年4月9日 05:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,77,1,50,0,plus2days,success,2026年4月9日 05:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18484,4661,yesterday,success,2026年4月9日 06:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,753,63,15471,2963,today,success,2026年4月9日 06:00 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,202,5,877,0,tomorrow,success,2026年4月9日 06:00 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,77,1,50,0,plus2days,success,2026年4月9日 06:00 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18485,4661,yesterday,success,2026年4月9日 06:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,758,67,15638,3025,today,success,2026年4月9日 06:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,205,7,904,0,tomorrow,success,2026年4月9日 06:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,77,1,51,0,plus2days,success,2026年4月9日 06:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18485,4661,yesterday,success,2026年4月9日 06:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,759,68,15836,3145,today,success,2026年4月9日 06:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,209,7,949,0,tomorrow,success,2026年4月9日 06:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,77,1,51,0,plus2days,success,2026年4月9日 06:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18486,4662,yesterday,success,2026年4月9日 06:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,760,69,15985,3227,today,success,2026年4月9日 06:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,210,8,967,0,tomorrow,success,2026年4月9日 06:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,78,1,51,0,plus2days,success,2026年4月9日 06:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18486,4662,yesterday,success,2026年4月9日 07:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,760,69,15985,3227,today,success,2026年4月9日 07:00 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,211,8,967,0,tomorrow,success,2026年4月9日 07:00 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,78,1,51,0,plus2days,success,2026年4月9日 07:00 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18487,4663,yesterday,success,2026年4月9日 07:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,763,70,16153,3297,today,success,2026年4月9日 07:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,213,8,1017,0,tomorrow,success,2026年4月9日 07:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,78,1,51,0,plus2days,success,2026年4月9日 07:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18487,4663,yesterday,success,2026年4月9日 07:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,768,70,16337,3384,today,success,2026年4月9日 07:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,215,8,1056,0,tomorrow,success,2026年4月9日 07:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,80,1,59,0,plus2days,success,2026年4月9日 07:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18487,4663,yesterday,success,2026年4月9日 07:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,779,70,16526,3472,today,success,2026年4月9日 07:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,218,8,1126,0,tomorrow,success,2026年4月9日 07:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,80,1,59,0,plus2days,success,2026年4月9日 07:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18487,4663,yesterday,success,2026年4月9日 08:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,788,70,16526,3472,today,success,2026年4月9日 08:00 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,,,,,tomorrow,fetch_failed,2026年4月9日 08:00 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-09 tomorrow,219,8,1185,254,tomorrow,success,2026年4月9日 08:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,80,1,59,0,plus2days,success,2026年4月9日 08:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18487,4663,yesterday,success,2026年4月9日 08:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,798,70,16699,3554,today,success,2026年4月9日 08:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,228,8,1185,254,tomorrow,success,2026年4月9日 08:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,80,1,59,0,plus2days,success,2026年4月9日 08:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18487,4663,yesterday,success,2026年4月9日 08:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,797,69,16858,3622,today,success,2026年4月9日 08:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,230,9,1324,250,tomorrow,success,2026年4月9日 08:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,80,1,66,0,plus2days,success,2026年4月9日 08:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18487,4663,yesterday,success,2026年4月9日 08:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,800,69,17045,3721,today,success,2026年4月9日 08:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,231,9,1448,259,tomorrow,success,2026年4月9日 08:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,80,1,66,0,plus2days,success,2026年4月9日 08:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18487,4663,yesterday,success,2026年4月9日 09:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,803,71,17045,3721,today,success,2026年4月9日 09:00 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,232,9,1448,259,tomorrow,success,2026年4月9日 09:00 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,,,,,plus2days,fetch_failed,2026年4月9日 09:00 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-10 plus2days,80,1,66,0,plus2days,success,2026年4月9日 09:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18487,4663,yesterday,success,2026年4月9日 09:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,804,71,17121,3756,today,success,2026年4月9日 09:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,233,9,1584,274,tomorrow,success,2026年4月9日 09:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,81,1,66,0,plus2days,success,2026年4月9日 09:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18487,4663,yesterday,success,2026年4月9日 09:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,806,71,17251,3823,today,success,2026年4月9日 09:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,237,9,1710,282,tomorrow,success,2026年4月9日 09:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,81,1,71,0,plus2days,success,2026年4月9日 09:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18487,4663,yesterday,success,2026年4月9日 09:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,812,71,17372,3882,today,success,2026年4月9日 09:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,255,24,1843,275,tomorrow,success,2026年4月9日 09:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,81,1,74,0,plus2days,success,2026年4月9日 09:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18487,4663,yesterday,success,2026年4月9日 10:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,814,71,17372,3882,today,success,2026年4月9日 10:00 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,270,38,1843,275,tomorrow,success,2026年4月9日 10:00 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,89,1,74,0,plus2days,success,2026年4月9日 10:00 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18487,4663,yesterday,success,2026年4月9日 10:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,821,72,17460,3905,today,success,2026年4月9日 10:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,276,38,1963,279,tomorrow,success,2026年4月9日 10:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,90,1,81,0,plus2days,success,2026年4月9日 10:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18487,4663,yesterday,success,2026年4月9日 10:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,824,72,17570,3949,today,success,2026年4月9日 10:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,278,38,2102,283,tomorrow,success,2026年4月9日 10:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,90,1,83,0,plus2days,success,2026年4月9日 10:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18487,4663,yesterday,success,2026年4月9日 10:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,836,72,17719,4028,today,success,2026年4月9日 10:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
